config,arm,seed,participation_rate,basin,honest_given_rating,attacks_attempted_stored,total_ratings_final_ep,mean_score_stored,attacks_attempted,attacks_blocked,hold_rate,rho_defined,rho_stored,rho_recomputed,rho_matches_stored,mae_stored,score_std,n_distinct_scores,qual_std,n_score_points,rescore_ok
c5,B,8,1.0,honest-dominant,1.0,0,2000,0.7065366784518264,0,0,,1,0.8256694729342057,0.8256694729342057,1,0.1106849283700211,0.09132172262552013,400,0.12266628813573002,400,1
c5,B,9,1.0,honest-dominant,1.0,0,2000,0.5864305753484244,0,0,,1,0.5000300001875011,0.5000300001875011,1,0.22189778316497374,0.059418565663708324,400,0.12266628813573002,400,1
c6,A,0,0.994625,honest-dominant,1.0,0,1995,0.8137204198063337,0,0,,1,0.9350927193294957,0.9350927193294957,1,0.03211810358301526,0.12818102710921264,400,0.12266628813573002,400,1
c6,A,1,0.865375,adversarial-dominant,0.0,0,167,0.536820111566668,292,292,1.0,1,0.02716123225770161,0.02716123225770161,1,0.219863420149651,0.17051922401928926,400,0.12266628813573002,400,1
c6,A,2,0.78125,honest-dominant,1.0,0,1582,0.8228333827063935,0,0,,1,0.939513809461309,0.939513809461309,1,0.032220567313270096,0.13076734423814412,400,0.12266628813573002,400,1
c6,A,3,1.0,adversarial-dominant,0.0,0,159,0.20710788006219055,0,0,,1,0.01946937168357302,0.01946937168357302,1,0.5700121916972123,0.0890739806261953,400,0.12266628813573002,400,1
c6,A,4,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,5,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,6,0.48845,honest-dominant,1.0,0,989,0.8143610558215866,0,0,,1,0.9100485628035174,0.9100485628035174,1,0.0432371714730507,0.14072672852598567,400,0.12266628813573002,400,1
c6,A,7,0.204925,honest-dominant,1.0,0,432,0.7969536405856351,0,0,,1,0.7956154725967036,0.7956154725967036,1,0.06440222439318304,0.1458876717208214,400,0.12266628813573002,400,1
c6,A,8,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,9,0.4601,honest-dominant,1.0,0,953,0.19773769263416893,0,0,,1,-0.882982581141132,-0.882982581141132,1,0.5857613557409802,0.12049488578624473,400,0.12266628813573002,400,1
c6,A,10,0.110025,honest-dominant,1.0,0,198,0.7667229715424339,0,0,,1,0.6668610428815179,0.6668610428815179,1,0.09325757759670729,0.16162525913424558,400,0.12266628813573002,400,1
c6,A,11,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,12,1.0,honest-dominant,1.0,0,2000,0.809203076290785,0,0,,1,0.9397260607878799,0.9397260607878799,1,0.03127774001857599,0.1280738323003922,400,0.12266628813573002,400,1
c6,A,13,0.452125,honest-dominant,1.0,0,898,0.8050395224302485,0,0,,1,0.8934616466352914,0.8934616466352914,1,0.04368239635511239,0.13235403387660782,400,0.12266628813573002,400,1
c6,A,14,0.9576,honest-dominant,1.0,0,1909,0.8142909943988114,0,0,,1,0.9341752760954755,0.9341752760954755,1,0.03261130727046109,0.12716873134255477,400,0.12266628813573002,400,1
c6,A,15,0.998475,honest-dominant,1.0,0,2000,0.188785809581536,0,0,,1,-0.9271704198151238,-0.9271704198151238,1,0.5934386865383642,0.12775397386322945,400,0.12266628813573002,400,1
c6,A,16,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,17,0.10845,honest-dominant,1.0,0,234,0.2245571269473526,0,0,,1,-0.6418733242082761,-0.6418733242082761,1,0.5448397863678973,0.13647986244186375,400,0.12266628813573002,400,1
c6,A,18,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,19,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,20,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,21,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,22,0.07155,honest-dominant,1.0,0,111,0.2538201873174971,0,0,,1,-0.5701263087641012,-0.5701263087641012,1,0.5437665662356275,0.1522943548750278,399,0.12266628813573002,400,1
c6,A,23,1.0,adversarial-dominant,0.0,0,159,0.46659949783630894,0,0,,1,0.017106106913168207,0.017106106913168207,1,0.34875414402587673,0.1644329127419358,400,0.12266628813573002,400,1
c6,A,24,0.21875,honest-dominant,1.0,0,364,0.17185919034025957,0,0,,1,-0.7856666604166276,-0.7856666604166276,1,0.5819434567526063,0.1294837621913618,400,0.12266628813573002,400,1
c6,A,25,0.0367,honest-dominant,1.0,0,67,0.7254561497170944,0,0,,1,0.4117273142871049,0.4117273142871049,1,0.1436175075466471,0.16211875685359053,346,0.12266628813573002,400,1
c6,A,26,0.1317,honest-dominant,1.0,0,272,0.29777733034267057,0,0,,1,-0.5589728685804286,-0.5589728685804286,1,0.4959644953721052,0.12852181980983698,400,0.12266628813573002,400,1
c6,A,27,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,28,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,A,29,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,B,0,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c6,B,1,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9396624978906118,0.9396624978906118,1,0.031247729655106263,0.1287241267783147,400,0.12266628813573002,400,1
c6,B,2,1.0,honest-dominant,1.0,0,2000,0.20267184406409294,0,0,,1,-0.9113601335008342,-0.9113601335008342,1,0.5817019663052156,0.12252113082005629,400,0.12266628813573002,400,1
c6,B,3,1.0,honest-dominant,1.0,0,2000,0.3745582655501798,0,0,,1,-0.6349944687154294,-0.6349944687154294,1,0.43300917500788283,0.08210149612287046,400,0.12266628813573002,400,1
c6,B,4,1.0,honest-dominant,1.0,0,2000,0.8126544591382269,0,0,,1,0.9388778054862843,0.9388778054862843,1,0.03154702424817475,0.1286715290065283,400,0.12266628813573002,400,1
c6,B,5,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c6,B,6,1.0,honest-dominant,1.0,0,2000,0.31286283170275925,0,0,,1,-0.7265846661541634,-0.7265846661541634,1,0.4858561564407954,0.09047320080688499,400,0.12266628813573002,400,1
c6,B,7,1.0,honest-dominant,1.0,0,2000,0.30215535386071146,0,0,,1,-0.7771199819998875,-0.7771199819998875,1,0.489928775920301,0.09122872068899088,400,0.12266628813573002,400,1
c6,B,8,0.937875,honest-dominant,1.0,0,1869,0.20562039624500056,0,0,,1,-0.9169647310295689,-0.9169647310295689,1,0.5955864253480833,0.13025358869699102,400,0.12266628813573002,400,1
c6,B,9,1.0,honest-dominant,0.9882,0,2000,0.7761956002655082,0,0,,1,0.917815423846399,0.917815423846399,1,0.04756417451551709,0.1158703464952809,400,0.12266628813573002,400,1
c6,B,10,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c6,B,11,1.0,honest-dominant,1.0,0,2000,0.4652410719130956,0,0,,1,-0.2769124182026137,-0.2769124182026137,1,0.3373031665275782,0.056754514412703114,400,0.12266628813573002,400,1
c6,B,12,1.0,honest-dominant,1.0,0,2000,0.19824437100791642,0,0,,1,-0.9094193088706803,-0.9094193088706803,1,0.5813734892390713,0.12257843199833539,400,0.12266628813573002,400,1
c6,B,13,0.0,abstention,,500,0,0.5,10000,10000,1.0,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,B,14,1.0,honest-dominant,1.0,0,2000,0.408006757250633,0,0,,1,-0.5565604785029905,-0.5565604785029905,1,0.3875249657167072,0.06602125066033254,400,0.12266628813573002,400,1
c6,B,15,1.0,honest-dominant,0.969125,0,1875,0.43932824898880163,0,0,,1,-0.4222445765286033,-0.4222445765286033,1,0.37621352430699523,0.06220852191904095,400,0.12266628813573002,400,1
c6,B,16,1.0,honest-dominant,1.0,0,2000,0.7912157796720528,0,0,,1,0.9329424558903492,0.9329424558903492,1,0.03825441231260085,0.12279119801724313,400,0.12266628813573002,400,1
c6,B,17,0.97935,honest-dominant,1.0,0,1973,0.816930457062103,0,0,,1,0.9398803742523391,0.9398803742523391,1,0.03292896515500956,0.1258872845961759,400,0.12266628813573002,400,1
c6,B,18,1.0,honest-dominant,1.0,0,2000,0.6427089937500773,0,0,,1,0.7228301426883917,0.7228301426883917,1,0.17213131945617896,0.07581039826510091,400,0.12266628813573002,400,1
c6,B,19,1.0,honest-dominant,1.0,0,2000,0.47635319587253927,0,0,,1,-0.1896583728648304,-0.1896583728648304,1,0.3203358263737826,0.05331855660616361,400,0.12266628813573002,400,1
c6,B,20,1.0,honest-dominant,1.0,0,2000,0.43061127421640377,0,0,,1,-0.49467177919861993,-0.49467177919861993,1,0.37403179371423323,0.0636700098012885,400,0.12266628813573002,400,1
c6,B,21,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,B,22,1.0,honest-dominant,1.0,0,2000,0.6873182800946761,0,0,,1,0.7827377046106537,0.7827377046106537,1,0.12956051073124386,0.08377797121291533,400,0.12266628813573002,400,1
c6,B,23,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,B,24,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c6,B,25,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,B,26,1.0,honest-dominant,1.0,0,2000,0.4436544392055814,0,0,,1,-0.2577574859842874,-0.2577574859842874,1,0.3486240322080912,0.056770970563051054,400,0.12266628813573002,400,1
c6,B,27,1.0,honest-dominant,1.0,0,2000,0.33045682904032747,0,0,,1,-0.7536513978212362,-0.7536513978212362,1,0.46519046617658,0.0848112034122926,400,0.12266628813573002,400,1
c6,B,28,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c6,B,29,1.0,honest-dominant,1.0,0,2000,0.29032940077316277,0,0,,1,-0.7926921418258863,-0.7926921418258863,1,0.4952256519761471,0.0932961858640147,400,0.12266628813573002,400,1
c7,A,0,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,1,0.960375,honest-dominant,1.0,0,1954,0.8059712012511573,0,0,,1,0.9487949299683122,0.9487949299683122,1,0.029444024355143456,0.1254254227327611,400,0.12266628813573002,400,1
c7,A,2,0.38845,adversarial-dominant,0.0,0,73,0.47713901467085085,79,79,1.0,1,0.08940716058557362,0.08940716058557362,1,0.3252702337001713,0.18724208583450805,306,0.12266628813573002,400,1
c7,A,3,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,4,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,5,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,6,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,7,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,8,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,9,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,10,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,11,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,12,0.05455,honest-dominant,1.0,0,105,0.327361215391094,0,0,,1,-0.4128984705339113,-0.4128984705339113,1,0.471955826108912,0.14359830589288092,398,0.12266628813573002,400,1
c7,A,13,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,14,0.62715,honest-dominant,1.0,0,1264,0.21027957747467338,0,0,,1,-0.8977649860311627,-0.8977649860311627,1,0.5946247432703717,0.12591654788892165,400,0.12266628813573002,400,1
c7,A,15,0.8305,honest-dominant,1.0,0,1656,0.19102624533861562,0,0,,1,-0.9328569553559709,-0.9328569553559709,1,0.5937319853384184,0.12546651469213996,400,0.12266628813573002,400,1
c7,A,16,0.06275,mixed,0.902788844621514,0,142,0.7036200441784066,0,0,,1,0.5438502419868657,0.5438502419868657,1,0.12729836086701427,0.1658650275728713,396,0.12266628813573002,400,1
c7,A,17,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,18,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,19,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,20,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,21,0.1434,honest-dominant,1.0,0,389,0.7246770880653364,0,0,,1,-0.42294208088800556,-0.42294208088800556,1,0.47629349896002743,0.2060244006071948,400,0.12266628813573002,400,1
c7,A,22,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,23,0.044675,honest-dominant,1.0,0,76,0.2897899120471895,0,0,,1,-0.5016881934354074,-0.5016881934354074,1,0.5315643434824247,0.16205813976189953,353,0.12266628813573002,400,1
c7,A,24,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,25,0.4478,honest-dominant,0.9999441715051363,0,863,0.20513735555412427,0,0,,1,-0.8835263345395907,-0.8835263345395907,1,0.5906065985207298,0.12866152324146887,400,0.12266628813573002,400,1
c7,A,26,0.42135,honest-dominant,0.9535421858312567,0,839,0.22615090796457338,0,0,,1,-0.8661337258357864,-0.8661337258357864,1,0.5868916152748966,0.13104636389864474,400,0.12266628813573002,400,1
c7,A,27,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,28,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,A,29,1.0,adversarial-dominant,0.0,0,159,0.9425845668143339,0,0,,1,-0.014150338439615245,-0.014150338439615245,1,0.14748886787132987,0.025375939157202633,400,0.12266628813573002,400,1
c7,B,0,1.0,honest-dominant,1.0,0,2000,0.8124501439771155,0,0,,1,0.939528434552716,0.939528434552716,1,0.031353401178435984,0.12867513702397973,400,0.12266628813573002,400,1
c7,B,1,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c7,B,2,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,B,3,0.998925,honest-dominant,1.0,0,1998,0.1973238434699565,0,0,,1,-0.9326332664579152,-0.9326332664579152,1,0.5942343904973062,0.12641799135434295,400,0.12266628813573002,400,1
c7,B,4,1.0,honest-dominant,1.0,0,2000,0.5309983126788257,0,0,,1,0.1813674460465378,0.1813674460465378,1,0.28795900587523293,0.06081838013832053,400,0.12266628813573002,400,1
c7,B,5,0.9967,honest-dominant,1.0,0,1989,0.19074912261963445,0,0,,1,-0.9229064556653478,-0.9229064556653478,1,0.5945318566408776,0.12835900616781307,400,0.12266628813573002,400,1
c7,B,6,1.0,honest-dominant,1.0,0,2000,0.4408833544338974,0,0,,1,-0.4518975118594491,-0.4518975118594491,1,0.36020750700975,0.05982102575480096,400,0.12266628813573002,400,1
c7,B,7,0.950075,honest-dominant,1.0,0,1908,0.3987296545983138,0,0,,1,-0.5615680723004518,-0.5615680723004518,1,0.39661770624715503,0.06364995542075985,400,0.12266628813573002,400,1
c7,B,8,1.0,honest-dominant,1.0,0,2000,0.188785809581536,0,0,,1,-0.924798904993156,-0.924798904993156,1,0.594403173909608,0.12775893499698046,400,0.12266628813573002,400,1
c7,B,9,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c7,B,10,0.951425,honest-dominant,1.0,0,1920,0.8027119573433156,0,0,,1,0.9449444059025368,0.9449444059025368,1,0.03143514482559166,0.12916671933547588,400,0.12266628813573002,400,1
c7,B,11,1.0,honest-dominant,1.0,0,2000,0.24347701314826825,0,0,,1,-0.8934423340145875,-0.8934423340145875,1,0.5419203511976906,0.10709237760273903,400,0.12266628813573002,400,1
c7,B,12,1.0,honest-dominant,1.0,0,2000,0.29443360458345597,0,0,,1,-0.8051737198357489,-0.8051737198357489,1,0.5021329580539133,0.09558711341231516,400,0.12266628813573002,400,1
c7,B,13,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,B,14,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c7,B,15,1.0,honest-dominant,1.0,0,2000,0.6802907658423999,0,0,,1,0.7522368889805561,0.7522368889805561,1,0.13117162098720048,0.09042937304912381,400,0.12266628813573002,400,1
c7,B,16,1.0,honest-dominant,1.0,0,2000,0.6667158213334355,0,0,,1,0.7318028237676485,0.7318028237676485,1,0.1515984783104041,0.07711188275731781,400,0.12266628813573002,400,1
c7,B,17,0.99955,honest-dominant,1.0,0,2000,0.25156631253426387,0,0,,1,-0.8707003168769805,-0.8707003168769805,1,0.5327127460849836,0.10611826927593869,400,0.12266628813573002,400,1
c7,B,18,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c7,B,19,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,B,20,1.0,honest-dominant,1.0,0,2000,0.35548917497144145,0,0,,1,-0.657087169294808,-0.657087169294808,1,0.45004234285353584,0.08065484028133853,400,0.12266628813573002,400,1
c7,B,21,0.9999,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9394689966812292,0.9394689966812292,1,0.03130419871600612,0.1287603014580111,400,0.12266628813573002,400,1
c7,B,22,0.9813,honest-dominant,1.0,0,1951,0.18985243155328602,0,0,,1,-0.9342823392646203,-0.9342823392646203,1,0.5968682937018454,0.12584137837607628,400,0.12266628813573002,400,1
c7,B,23,1.0,honest-dominant,1.0,0,2000,0.7000614599525101,0,0,,1,0.8169832936455851,0.8169832936455851,1,0.1210114426825345,0.0865892160270171,400,0.12266628813573002,400,1
c7,B,24,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c7,B,25,1.0,honest-dominant,1.0,0,2000,0.3374159515797635,0,0,,1,-0.6999538747117169,-0.6999538747117169,1,0.4513593939099092,0.07923018024754182,400,0.12266628813573002,400,1
c7,B,26,1.0,honest-dominant,1.0,0,2000,0.5075158734665178,0,0,,1,-0.032158700991881194,-0.032158700991881194,1,0.28992845098959946,0.051873088599505374,400,0.12266628813573002,400,1
c7,B,27,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c7,B,28,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c7,B,29,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c8,A,0,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,1,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,2,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,3,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,4,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,5,1.0,honest-dominant,1.0,0,2000,0.7247410099219588,0,0,,1,0.8444587778673616,0.8444587778673616,1,0.09707436417644896,0.09644457409340526,400,0.12266628813573002,400,1
c8,A,6,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,7,0.985025,honest-dominant,1.0,0,1972,0.8052227827133154,0,0,,1,0.9474434215213844,0.9474434215213844,1,0.029476401416914447,0.12842742939397944,400,0.12266628813573002,400,1
c8,A,8,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,9,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,10,0.17625,honest-dominant,1.0,0,336,0.20807036966859935,0,0,,1,-0.767781861136632,-0.767781861136632,1,0.5764331633281953,0.14766880241201394,400,0.12266628813573002,400,1
c8,A,11,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,12,0.04855,honest-dominant,1.0,0,93,0.33666669876467326,0,0,,1,-0.4648926381384193,-0.4648926381384193,1,0.505475535606294,0.1679771345400578,374,0.12266628813573002,400,1
c8,A,13,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,14,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,15,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,16,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,17,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,18,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,19,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c8,A,20,1.0,adversarial-dominant,0.0,0,159,0.9425845668143339,0,0,,1,-0.014150338439615245,-0.014150338439615245,1,0.14748886787132987,0.025375939157202633,400,0.12266628813573002,400,1
c8,A,21,0.091325,honest-dominant,1.0,0,190,0.723359646215078,0,0,,1,0.645752657032741,0.645752657032741,1,0.10229765516308426,0.15879241820179296,398,0.12266628813573002,400,1
c8,A,22,0.124525,honest-dominant,1.0,0,243,0.23506514231202896,0,0,,1,-0.6762844767779798,-0.6762844767779798,1,0.5655026019883203,0.14645175491748536,400,0.12266628813573002,400,1
c8,A,23,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,24,0.11075,honest-dominant,1.0,0,164,0.7685432748078863,0,0,,1,0.6572291076819229,0.6572291076819229,1,0.09810796460757451,0.16161315109683305,400,0.12266628813573002,400,1
c8,A,25,0.14435,honest-dominant,1.0,0,266,0.3791645677994452,0,0,,1,-0.30585584909905683,-0.30585584909905683,1,0.4066664679726986,0.13288433906491187,400,0.12266628813573002,400,1
c8,A,26,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,27,0.099825,honest-dominant,1.0,0,235,0.5412438620431075,0,0,,1,0.15560778504865652,0.15560778504865652,1,0.27370427355683574,0.14387372043289876,400,0.12266628813573002,400,1
c8,A,28,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,A,29,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,B,0,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,B,1,0.985775,honest-dominant,1.0,0,1973,0.8121363456232888,0,0,,1,0.9380263626647666,0.9380263626647666,1,0.031609412550736585,0.12881030246330097,400,0.12266628813573002,400,1
c8,B,2,1.0,honest-dominant,1.0,0,2000,0.5100085428265715,0,0,,1,0.07307351920949505,0.07307351920949505,1,0.3018262238176296,0.05663003172890395,400,0.12266628813573002,400,1
c8,B,3,1.0,honest-dominant,1.0,0,2000,0.8075260778289737,0,0,,1,0.9355777848611553,0.9355777848611553,1,0.032056207106927005,0.1268988767971942,400,0.12266628813573002,400,1
c8,B,4,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,B,5,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,B,6,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,B,7,1.0,honest-dominant,1.0,0,2000,0.46623759416594945,0,0,,1,-0.29117581984887403,-0.29117581984887403,1,0.3374004319175302,0.05388567635170847,400,0.12266628813573002,400,1
c8,B,8,0.999975,honest-dominant,0.9986249656241406,0,2000,0.19199280838846866,0,0,,1,-0.9231573322333264,-0.9231573322333264,1,0.5911078515174666,0.12689855165823505,400,0.12266628813573002,400,1
c8,B,9,1.0,honest-dominant,0.998375,0,2000,0.804695238031826,0,0,,1,0.9433272082950518,0.9433272082950518,1,0.03212189251947896,0.12848016374215573,400,0.12266628813573002,400,1
c8,B,10,1.0,honest-dominant,1.0,0,2000,0.6029625008276014,0,0,,1,0.5285440534003337,0.5285440534003337,1,0.2175984574029799,0.0638917551247266,400,0.12266628813573002,400,1
c8,B,11,1.0,honest-dominant,0.999425,0,2000,0.8130772100834565,0,0,,1,0.9410410065062905,0.9410410065062905,1,0.030750466066399182,0.1272892044309743,400,0.12266628813573002,400,1
