config,arm,seed,participation_rate,basin,mean_ci_width,n_alpha_plus_beta,applied_evidence,all_scores_half,total_ratings_last_ep,rating_actions,total_actions,applied_per_agent_step,n_agents,rho_defined
c10,B,0,1.0,honest-dominant,0.10758385208278236,319.37113279124907,315.37113279124907,0,2000,40000,40000,1.0,20,1
c10,B,1,0.8807,honest-dominant,0.13727347113354443,107.7253900816224,103.7253900816224,0,1730,35228,40000,0.865,20,1
c10,B,2,1.0,honest-dominant,0.09536755729683216,368.15680777722037,364.15680777722037,0,2000,40000,40000,1.0,20,1
c10,B,3,0.955775,honest-dominant,0.11717113899217342,220.93731531870077,216.93731531870077,0,1909,38231,40000,0.9545,20,1
c10,B,4,0.99905,honest-dominant,0.13449303323954995,113.38588100132998,109.38588100132998,0,1996,39962,40000,0.998,20,1
c10,B,5,1.0,honest-dominant,0.07234879554325503,383.60705238571154,379.60705238571154,0,2000,40000,40000,1.0,20,1
c10,B,6,1.0,honest-dominant,0.16219282352324807,115.71252425591004,111.71252425591004,0,2000,40000,40000,1.0,20,1
c10,B,7,0.9975,honest-dominant,0.14597856851627275,110.36876759477454,106.36876759477454,0,1989,39900,40000,0.9945,20,1
c10,B,8,1.0,honest-dominant,0.1355744205177623,110.4194321855415,106.4194321855415,0,2000,40000,40000,1.0,20,1
c10,B,9,0.99595,honest-dominant,0.07111877663505031,388.30067886592764,384.30067886592764,0,1995,39838,40000,0.9975,20,1
c11,A,0,0.0,abstention,0.699928582359657,4.0,0.0,1,0,0,40000,0.0,20,0
c11,A,1,0.77,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,30800,40000,0.0,20,0
c11,A,2,1.0,honest-dominant,0.07112738405741877,389.215753422146,385.215753422146,0,2000,40000,40000,1.0,20,1
c11,A,3,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,4,0.66,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,26400,40000,0.0,20,0
c11,A,5,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,6,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,7,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,8,0.626875,honest-dominant,0.16489698646545997,77.15524760597776,73.15524760597776,0,1227,25075,40000,0.6135,20,1
c11,A,9,1.0,honest-dominant,0.11175764962604742,233.64034325083358,229.64034325083358,0,2000,40000,40000,1.0,20,1
c11,A,10,0.47315,honest-dominant,0.1969006979631166,76.98071076367465,72.98071076367465,0,953,18926,40000,0.4765,20,1
c11,A,11,0.0,abstention,0.699928582359657,4.0,0.0,1,0,0,40000,0.0,20,0
c11,A,12,0.87,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,34800,40000,0.0,20,0
c11,A,13,0.63,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,25200,40000,0.0,20,0
c11,A,14,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,15,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,16,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,17,0.94,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,37600,40000,0.0,20,0
c11,A,18,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,19,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,20,1.0,honest-dominant,0.1355744205177623,110.4194321855415,106.4194321855415,0,2000,40000,40000,1.0,20,1
c11,A,21,1.0,adversarial-dominant,0.3680591028734324,13.53228425831297,9.53228425831297,0,159,40000,40000,0.0795,20,1
c11,A,22,0.84685,honest-dominant,0.07998233253993076,313.0135878895418,309.0135878895418,0,1629,33874,40000,0.8145,20,1
c11,A,23,0.0,abstention,0.699928582359657,4.0,0.0,1,0,0,40000,0.0,20,0
c11,A,24,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,25,0.0,abstention,0.699928582359657,4.0,0.0,1,0,0,40000,0.0,20,0
c11,A,26,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,27,0.4446,honest-dominant,0.10710899988279295,168.13532301588577,164.13532301588577,0,956,17784,40000,0.478,20,1
c11,A,28,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,A,29,0.44,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,17600,40000,0.0,20,0
c11,B,0,0.997275,honest-dominant,0.1303247937545351,162.5432787671047,158.5432787671047,0,2000,39891,40000,1.0,20,1
c11,B,1,0.998025,honest-dominant,0.07112738405741877,389.215753422146,385.215753422146,0,2000,39921,40000,1.0,20,1
c11,B,2,0.9983,honest-dominant,0.13144364104114464,129.43106672873782,125.43106672873782,0,2000,39932,40000,1.0,20,1
c11,B,3,1.0,honest-dominant,0.12565057276072472,226.46795941539048,222.46795941539048,0,2000,40000,40000,1.0,20,1
c11,B,4,0.94105,honest-dominant,0.1394220213361996,108.01697317516576,104.01697317516576,0,1857,37642,40000,0.9285,20,1
c11,B,5,1.0,honest-dominant,0.11757348860817562,270.67281413400985,266.67281413400985,0,2000,40000,40000,1.0,20,1
c11,B,6,1.0,honest-dominant,0.12450040650855461,229.12118740907334,225.12118740907334,0,2000,40000,40000,1.0,20,1
c11,B,7,1.0,honest-dominant,0.10838843068046303,311.8026250445689,307.8026250445689,0,2000,40000,40000,1.0,20,1
c11,B,8,1.0,honest-dominant,0.08571671752360163,387.1761105400723,383.1761105400723,0,2000,40000,40000,1.0,20,1
c11,B,9,1.0,honest-dominant,0.10907349127104923,309.0772866559105,305.0772866559105,0,2000,40000,40000,1.0,20,1
c11,B,10,0.0,abstention,0.699928582359657,4.0,0.0,1,0,0,40000,0.0,20,0
c11,B,11,1.0,honest-dominant,0.14908416097400667,121.43151909926073,117.43151909926073,0,2000,40000,40000,1.0,20,1
c11,B,12,1.0,honest-dominant,0.15821095374020727,130.90710256232916,126.90710256232916,0,2000,40000,40000,1.0,20,1
c11,B,13,1.0,honest-dominant,0.1407916402978581,184.1851877751789,180.1851877751789,0,2000,40000,40000,1.0,20,1
c11,B,14,0.999975,honest-dominant,0.1260744347022863,230.6517509636115,226.6517509636115,0,2000,39999,40000,1.0,20,1
c11,B,15,1.0,honest-dominant,0.07112738405741877,389.215753422146,385.215753422146,0,2000,40000,40000,1.0,20,1
c11,B,16,0.988725,honest-dominant,0.13628134222324573,109.25081135931767,105.25081135931767,0,1965,39549,40000,0.9825,20,1
c11,B,17,1.0,honest-dominant,0.07453187307310837,387.1900033758703,383.1900033758703,0,2000,40000,40000,1.0,20,1
c11,B,18,1.0,honest-dominant,0.10883375675423095,312.81505416179726,308.81505416179726,0,2000,40000,40000,1.0,20,1
c11,B,19,1.0,honest-dominant,0.14798471401575747,140.77355329269272,136.77355329269272,0,2000,40000,40000,1.0,20,1
c11,B,20,1.0,honest-dominant,0.07112738405741877,389.215753422146,385.215753422146,0,2000,40000,40000,1.0,20,1
c11,B,21,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,B,22,0.98,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,39200,40000,0.0,20,0
c11,B,23,0.999975,honest-dominant,0.1295928930480003,201.85070016906292,197.85070016906292,0,2000,39999,40000,1.0,20,1
c11,B,24,0.73,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,29200,40000,0.0,20,0
c11,B,25,1.0,honest-dominant,0.12007395687491237,259.9171420009484,255.9171420009484,0,2000,40000,40000,1.0,20,1
c11,B,26,1.0,honest-dominant,0.11740023960446092,270.7433810671907,266.7433810671907,0,2000,40000,40000,1.0,20,1
c11,B,27,1.0,honest-dominant,0.07412038475276443,386.4635310509458,382.4635310509458,0,2000,40000,40000,1.0,20,1
c11,B,28,0.3,adversarial-dominant,0.699928582359657,4.0,0.0,1,0,12000,40000,0.0,20,0
c11,B,29,1.0,honest-dominant,0.11375992367703065,282.2994049968456,278.2994049968456,0,2000,40000,40000,1.0,20,1
